org.eclipse.cargotracker.interfaces.booking.sse.RealtimeCargoTrackingService;org.eclipse.cargotracker.domain.model.cargo.CargoRepository;15.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.CargoStatusDtoAssembler;org.eclipse.cargotracker.domain.model.voyage.Voyage;15.0
org.eclipse.cargotracker.domain.model.handling.HandlingEventFactory;org.eclipse.cargotracker.domain.model.location.LocationRepository;10.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.ItineraryCandidateDtoAssembler;org.eclipse.cargotracker.interfaces.booking.facade.dto.Leg;20.0
org.eclipse.cargotracker.interfaces.handling.file.EventItemReader;org.eclipse.cargotracker.interfaces.handling.file.EventFilesCheckpoint;40.0
org.eclipse.cargotracker.interfaces.booking.facade.internal.assembler.TrackingEventsDtoAssembler;org.eclipse.cargotracker.domain.model.voyage.VoyageNumber;5.0
org.eclipse.cargotracker.interfaces.handling.file.EventItemReader;org.eclipse.cargotracker.interfaces.handling.HandlingEventRegistrationAttempt;5.0
org.eclipse.cargotracker.domain.model.cargo.CargoTest;org.eclipse.cargotracker.domain.model.voyage.Voyage;10.0
org.eclipse.cargotracker.interfaces.booking.web.ChangeArrivalDeadlineDialog;org.primefaces.PrimeFaces;20.0
org.eclipse.cargotracker.domain.model.cargo.Cargo;org.eclipse.cargotracker.domain.model.cargo.Delivery;30.0
org.eclipse.cargotracker.scenario.CargoLifecycleScenarioTest;org.eclipse.cargotracker.application.BookingService;10.0
org.eclipse.cargotracker.application.BookingServiceTest;org.eclipse.cargotracker.domain.model.cargo.RouteSpecification;30.0
org.eclipse.cargotracker.domain.model.cargo.HandlingActivity;org.apache.commons.lang3.builder.EqualsBuilder;25.0
org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingServiceTest;org.eclipse.cargotracker.infrastructure.routing.ExternalRoutingService;10.0
org.eclipse.cargotracker.application.internal.DefaultBookingService;org.eclipse.cargotracker.domain.service.RoutingService;15.0
org.eclipse.cargotracker.application.util.SampleDataGenerator;org.eclipse.cargotracker.domain.model.handling.HandlingEventRepository;10.0
