service1,service2,static_distance,semantic_distance
Utility Service 1,Entity Service 3,0.0,0.8572134545887367
Utility Service 1,Entity Service 4,0.0,0.866367589210917
Utility Service 1,Entity Service 5,0.0,0.8375646596722357
Utility Service 1,Entity Service 6,0.0,0.8659165597959783
Utility Service 1,Entity Service 7,0.0,0.839952395553437
Utility Service 1,Entity Service 8,0.0,0.79391842803336
Utility Service 1,Entity Service 9,0.0,0.8084418200407005
Utility Service 1,Utility Service 2,0.0,0.7240649231001357
Utility Service 1,Utility Service 3,0.0,0.7155764655940268
Utility Service 2,Application Service 1,0.0,0.8836576208689055
Utility Service 2,Application Service 10,0.0,0.0
Utility Service 2,Application Service 2,0.0,0.8966662216438916
Utility Service 2,Application Service 3,0.0,0.877643030446638
Utility Service 2,Application Service 4,0.0,0.8746681671375328
Utility Service 2,Application Service 5,0.0,0.9571903854296134
Utility Service 2,Application Service 6,0.0,0.8053029430167874
Utility Service 2,Application Service 7,0.0,0.8649700829872763
Utility Service 2,Application Service 8,0.0,0.6941076251988286
Utility Service 2,Application Service 9,0.0,0.9294522647685713
Utility Service 2,Entity Service 1,0.0,0.8340532707858376
Utility Service 2,Entity Service 10,0.1388888888888889,0.09927876191730055
Utility Service 2,Entity Service 11,0.0,0.7575243986500717
Utility Service 2,Entity Service 2,0.0,0.6798726845100099
Utility Service 2,Entity Service 3,0.0,0.7855909914686927
Utility Service 2,Entity Service 4,0.0,0.7098984431210673
Utility Service 2,Entity Service 5,0.0,0.5569861420112708
Utility Service 2,Entity Service 6,0.0,0.6530779829775242
Utility Service 2,Entity Service 7,0.0,0.8486796374977369
Utility Service 2,Entity Service 8,0.0,0.8273522567750665
Utility Service 2,Entity Service 9,0.0,0.5394744413601792
Utility Service 2,Utility Service 1,0.0,0.7240649231001357
Utility Service 2,Utility Service 3,0.0,0.9181166809438075
Utility Service 3,Application Service 1,0.0,0.858731667443153
Utility Service 3,Application Service 10,0.0,0.0
Utility Service 3,Application Service 2,0.0,0.8919257160328841
Utility Service 3,Application Service 3,0.0,0.8618331379781384
Utility Service 3,Application Service 4,0.0,0.862725388588603
Utility Service 3,Application Service 5,0.0,0.9653233919014166
Utility Service 3,Application Service 6,0.0,0.7628815443260929
Utility Service 3,Application Service 7,0.0,0.8277645666562113
Utility Service 3,Application Service 8,0.0,0.6229426946376174
Utility Service 3,Application Service 9,0.0,0.9360847401375499
Utility Service 3,Entity Service 1,0.11111111111111108,0.8119778625375443
Utility Service 3,Entity Service 10,0.0,0.0
Utility Service 3,Entity Service 11,0.0,0.7530320339311342
Utility Service 3,Entity Service 2,0.0,0.6088206107152908
Utility Service 3,Entity Service 3,0.0,0.7692115545988251
Utility Service 3,Entity Service 4,0.0,0.639126408452776
Utility Service 3,Entity Service 5,0.0,0.4678321897184727
Utility Service 3,Entity Service 6,0.0,0.5760846030476475
Utility Service 3,Entity Service 7,0.0,0.8099397126002146
Utility Service 3,Entity Service 8,0.0,0.8227723383738343
Utility Service 3,Entity Service 9,0.0,0.44039013757829526
Utility Service 3,Utility Service 1,0.0,0.7155764655940268
Utility Service 3,Utility Service 2,0.0,0.9181166809438075
